suite,task_id,task_name,task_description,episode_idx,instance_id,total_episode_idx,policy_name,checkpoint_ref,initial_states_path,success,num_env_steps,error_type,elapsed_s
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,0,libero_goal/push_the_plate_to_the_front_of_the_stove/0000,2500,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,133,,19.655
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,1,libero_goal/push_the_plate_to_the_front_of_the_stove/0001,2501,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,123,,17.928
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,2,libero_goal/push_the_plate_to_the_front_of_the_stove/0002,2502,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,133,,18.974
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,3,libero_goal/push_the_plate_to_the_front_of_the_stove/0003,2503,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,121,,18.047
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,4,libero_goal/push_the_plate_to_the_front_of_the_stove/0004,2504,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,114,,17.432
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,5,libero_goal/push_the_plate_to_the_front_of_the_stove/0005,2505,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,126,,18.866
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,6,libero_goal/push_the_plate_to_the_front_of_the_stove/0006,2506,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,128,,19.104
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,7,libero_goal/push_the_plate_to_the_front_of_the_stove/0007,2507,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,156,,22.366
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,8,libero_goal/push_the_plate_to_the_front_of_the_stove/0008,2508,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,118,,17.222
libero_goal,5,push_the_plate_to_the_front_of_the_stove,push the plate to the front of the stove,9,libero_goal/push_the_plate_to_the_front_of_the_stove/0009,2509,pi05_lerobot,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/checkpoints/pi05-libero-finetuned,/share/data/ripl/tianchong/projects/Eval_Policies_CoRL/artifacts/libero/init_state_goal_5000,1,119,,17.219
